Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2024,2019,,Barbaresco,,,Cantina del Pino,Piemonte,,40,Nebbiolo 100%,Guanciale di vitello alle erbe aromatiche,,,86,nd,nd,,,,,14,12,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore,,,Cantina del Pino,Piemonte,,25,Barbera 100%,Coniglio alla cacciatora,,,86,nd,nd,,,,,14,3,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Dolcetto D’Alba,,,Cantina del Pino,Piemonte,,15,Dolcetto 100%,Bigoli con salsiccia,,,82,nd,nd,,,,,14,6,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Gattinara Borgofranco Riserva,,,Cantina Delsignore,Piemonte,,42,Nebbiolo 100%,Tordi in salmì,,,91,nd,nd,,,,,,2,,Acciaio 6 mesi e,,"Legno 42 mesi Delicata veste granato, profumo delizioso, ricco di sfaccettature; alle iniziali indicazioni di piccoli frutti rossi, lampone e fragolina seguono toni floreali di rosa canina e viola e scie mentolate. Carattere e vigore al gusto, ricco di sapore e tensione articolata su un tannino delizioso. Decisamente sapido.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Delsignore Extra Brut Rosé,,,Cantina Delsignore,Piemonte,,25,Nebbiolo 100%,12 mesi sui lieviti Risotto ai frutti di mare,,,89,nd,nd,,,,,,3,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Gattinara Il Putto Vendemmiatore,,,Cantina Delsignore,Piemonte,,30,Nebbiolo 100%,Legno 28 mesi Storico Ribelle,,,89,nd,nd,,,,,,6,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Mecco Brut,,,Cantina Delsignore,Piemonte,,35,Nebbiolo 100%,48 mesi sui lieviti Linguine con asparagi e calamaretti,,,89,nd,nd,,,,,,1,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Coste Della Sesia Spanna La Crotta,,,Cantina Delsignore,Piemonte,,18,Nebbiolo 85% – Vespolina 15%,Legno 12 mesi Vellutata di patate e porri,,,86,nd,nd,,,,,,1,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Carema Riserva,,,Cantina Produttori Nebbiolo di Carema,Piemonte,,20,Nebbiolo 100%,Involtini di vitello lardellati,,,91,nd,nd,,,,,14,28,,Legno 24 mesi,,"e Cemento 36 mesi Un Carema smagliante, granato terso e luminoso, si porge aperto e odoroso di fiori rossi, piccoli frutti, raffinati soffi mentolati e balsamici che instaurano un fitto dialogo con le sensazioni di liquirizia. Tenue, ma di estremo vigore e forza nell’integrità fruttata che mantiene salda la persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Carema,,,Cantina Produttori Nebbiolo di Carema,Piemonte,,29,Nebbiolo 100%,e Cemento 24 mesi Parmigiano Reggiano Riserva,,,89,nd,nd,,,,,14,35,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Carema Barrique,,,Cantina Produttori Nebbiolo di Carema,Piemonte,,29,Nebbiolo 100%,Acciaio | 30 mesi sui lieviti Spaghetti con vongole e bottarga,,,89,nd,nd,,,,,14,3,,,,"Nodini di cinta senese lardellati al forno. SPUMANTE “LUNANUEVA” 2019 Rosato Metodo Classico Nebbiolo 100% Alc. 12,5% | € 17 | Bt. 3.000 | Ferm. ] E",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Freisa Di Chieri Superiore Barbarossa,,,Cantine Balbiano,Piemonte,,14,Freisa 100%,Bocconcini di cinghiale con salsa di prugne,,,89,nd,nd,,,,,13,3,,Cemento 5 mesi,,"Bel rosso rubino. Sussurrato al naso, propone spezie, violetta essiccata, piccoli frutti di bosco macerati, caramella al lampone, incenso, legni nobili. L’assaggio si rivela ricco e fresco, con una bella sapidità. I tannini sono vivi e scalpitanti ma precisi e saporiti.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Freisa Di Chieri Surpreisa,,,Cantine Balbiano,Piemonte,,10,Freisa 100%,Pollo al curry,,,86,nd,nd,,,,,13,18,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Freisa Di Chieri Frizzante,,,Cantine Balbiano,Piemonte,,10,Freisa 100%,Culatello di Zibello e gnocco fritto,,,86,nd,nd,,,,,13,50,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Ruchè Di Castagnole Monferrato Genesi Riserva,,,Cantine Sant’Agata,Piemonte,,35,Ruchè 100%,Petto d’anatra all’arancia,,,89,nd,nd,,,,,15,6,,Legno 30 mesi,,"Rilucente rosso carminio con screziature granato. Emerge in modo nitido il profilo varietale: lampone, fragolina di bosco, fiori scuri in appassimento, liquirizia dolce e polvere di cacao. Il palato viene avvolto in un calorico e vellutato abbraccio. Confortante, una coccola per le papille gustative.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbera D’Asti Superiore Cavalè,,,Cantine Sant’Agata,Piemonte,,28,Barbera 100%,Gnocchetti di zucca con porcini,,,86,nd,nd,,,,,15,4,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bussia,,,Cantine Sant’Agata,Piemonte,,42,Nebbiolo 100%,"Acciaio 6 mesi Yakitori, spiedini di pollo con zenzero",,,86,nd,nd,,,,,15,4,,Legno 36 mesi,,Carré di vitello alle erbe aromatiche. RUCHÈ DI CASTAGNOLE MONFERRATO ‘NA VOTA 2022 Rosso Docg Ruchè 100% Alc. 14% | € 16 | Bt. 18.000 | Ferm. Acciaio | Mat.,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Ruchè Di Castagnole Monferrato Pro Nobis Riserva,,,Cantine Sant’Agata,Piemonte,,20,Ruchè 100%,Bigoli con l’anatra,,,86,nd,nd,,,,,15,4,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Ruchè Di Castagnole Monferrato Il Cavaliere,,,Cantine Sant’Agata,Piemonte,,13,Ruchè 100%,Pollo al curry,,,82,nd,nd,,,,,15,12,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Roero Valmezzana Riserva,,,Careglio,Piemonte,,26,Nebbiolo 100%,Risotto al tartufo nero,,,89,nd,nd,,,,,14,4,,Acciaio 8 mesi e,,"Legno 12 mesi Il rubino tende già al granato. Naso subito dolce e accogliente: aghi di pino, frutta dolce macerata, spezie, incenso, tabacco biondo. Il sorso è coerente e ricco, con tannini ancora tosti e figli dell’annata bilanciati da una bella freschezza e un’ottima e territoriale sapidità. Persistente e buono.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Roero Arneis Savij Riserva,,,Careglio,Piemonte,,21,Arneis 100%,Coniglio in porchetta,,,86,nd,nd,,,,,14,1,,Acciaio 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo,,,Careglio,Piemonte,,13,Nebbiolo 100%,Canestrato pugliese,,,86,nd,nd,,,,,14,5,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Roero Arneis,,,Careglio,Piemonte,,12,Arneis 100%,Sformatino di zucca con fonduta di Asiago,,,86,nd,nd,,,,,14,22,,Acciaio 4 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba,,,Careglio,Piemonte,,13,Barbera 100%,Provola di Agerola,,,82,nd,nd,,,,,14,3,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Favorita,,,Careglio,Piemonte,,11,Favorita 100%,Crostini con baccalà mantecato,,,82,nd,nd,,,,,14,3,,Acciaio 4 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Le Coste Di Monforte,,,Cascina Amalia,Piemonte,,41,Nebbiolo 100%,Guanciale di vitello alle erbe aromatiche,,,89,nd,nd,,,,,15,3,,Legno 32 mesi,,"Carminio tenue e luminoso. Profumi floreali di rosa e viola, confettura di lampone, pesca di vigna, arancia sanguinella, lavanda, liquirizia, erbe aromatiche. Sorso ricco, caldo, finemente tannico e di lunga persistenza balsamica.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bussia Vigna Fantini,,,Cascina Amalia,Piemonte,,41,Nebbiolo 100%,Carré di maiale alle prugne,,,86,nd,nd,,,,,15,3,,Legno 32 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Rossese Bianco,,,Cascina Amalia,Piemonte,,15,Rossese bianco 100%,Legno 12 mesi Petto di pollo agli asparagi,,,82,nd,nd,,,,,15,2,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore,,,Cascina Amalia,Piemonte,,20,Barbera 100%,Bucatini all’amatriciana,,,82,nd,nd,,,,,15,3,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo,,,Cascina Amalia,Piemonte,,17,Nebbiolo 100%,Risotto con salsiccia e Taleggio,,,82,nd,nd,,,,,15,4,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Dolcetto D’Alba,,,Cascina Amalia,Piemonte,,9,Dolcetto 100%,Maltagliati con funghi porcini,,,82,nd,nd,,,,,15,6,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Pernanno,,,Cascina Bongiovanni,Piemonte,,45,Nebbiolo 100%,Stufato di daino,,,91,nd,nd,,,,,14,5,,Acciaio 12 mesi e,,"Legno 18 mesi Granato fitto. Sentori puri di mora, lampone e viola si stagliano su un substrato di liquirizia e altre dolcezze speziate, con lindi interludi vegetali. L’impatto tannico sostiene una struttura gustativa importante, fatta per la durata; e tuttavia il finale è già elegante, rarefatto. Giovanile nobiltà.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Cascina Bongiovanni,Piemonte,,35,Nebbiolo 100%,Legno 18 mesi Petto di germano reale al balsamico,,,89,nd,nd,,,,,14,10,,Acciaio 18 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Arneis,,,Cascina Bongiovanni,Piemonte,,12,Arneis 100%,Flan di zucchine e carote,,,86,nd,nd,,,,,14,10,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Roero Mompissano Riserva,,,Cascina Ca’ Rossa,Piemonte,,30,Nebbiolo 100%,Capriolo ai porcini,,,91,nd,nd,,,,,14,6,,Legno 30 mesi,,"Bella veste rosso granato. Timido e seducente all’esordio, si fa ricco e accogliente: spezie, fiori essiccati, frutta dolce macerata, fragolina di bosco, tabacco, selce, sottobosco, note balsamiche. Il sorso è ricco e appagante grazie una sapidità spiccatamente territoriale e tannini precisi ed energici.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Roero Le Coste Riserva,,,Cascina Ca’ Rossa,Piemonte,,35,Nebbiolo 100%,Carré d’agnello al timo e lardo di Colonnata,,,91,nd,nd,,,,,14,5,,Legno 30 mesi,,"Classico abito rosso granato. Al naso sussurra ma è preciso nello scandire una notevole progressione fatta di frutta macerata, pietra, grafite, mentolo, sottobosco, erbe aromatiche, spezie e un accenno cosmetico. L’assaggio lo vede persistente, già equilibrato ma con tantissima strada ancora da percorrere.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Roero Valmaggiore Vigna Audinaggio,,,Cascina Ca’ Rossa,Piemonte,,25,Nebbiolo 100%,Spezzatino di manzo,,,89,nd,nd,,,,,14,2,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Roero Arneis Le Coste Riserva,,,Cascina Ca’ Rossa,Piemonte,,25,Arneis 100%,Legno 12 mesi Rotolo di coniglio con pomodorini ed erbe aromatiche,,,89,nd,nd,,,,,14,2,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Mulassa,,,Cascina Ca’ Rossa,Piemonte,,20,Barbera 100%,Legno 18 mesi Rigatoni al ragù bianco di carne,,,86,nd,nd,,,,,14,5,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Roero Arneis Merica,,,Cascina Ca’ Rossa,Piemonte,,18,Arneis 100%,Ravioli di patate e baccalà,,,86,nd,nd,,,,,14,20,,Acciaio 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barbera D’Asti Superiore Passum,,,Cascina Castlèt,Piemonte,,25,Barbera 100%,Civet di capriolo ai funghi,,,91,nd,nd,,,,,15,15,,Legno 12 mesi,,"Colore carminio impenetrabile. Sprigiona profumi di frutta scura in confettura, ciliegie sotto spirito, spezie, sandalo, vaniglia, caffè e legno. Al palato è robusto, avvolgente, caldo, piacevolmente fresco e molto persistente.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Piemonte Moscato Passito Avié,,,Cascina Castlèt,Piemonte,,17,Moscato 100%,Blu di pecora,,,91,nd,nd,,,,,15,2,,Legno 12 mesi,,"Paglierino brillante con sfumature oro verde. Olfatto molto intenso. Erbe aromatiche, agrume candito, pesca, coriandolo e citronella. Bocca fresca e sapida di ponderata dolcezza. Lunghissimo finale di erbe aromatiche.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Moscato D’Asti,,,Cascina Castlèt,Piemonte,,8,Moscato bianco 100%,Crostata di albicocche,,,89,nd,nd,,,,,15,30,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbera D’Asti Superiore Litina,,,Cascina Castlèt,Piemonte,,14,Barbera 100%,Carré di maiale alle prugne,,,89,nd,nd,,,,,15,25,,Legno 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Monferrato Rosso Uceline,,,Cascina Castlèt,Piemonte,,23,Uvalino 100%,Tagliata al pepe verde,,,86,nd,nd,,,,,15,3,,Legno 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Piemonte Chardonnay Ataj,,,Cascina Castlèt,Piemonte,,9,Chardonnay 100%,Filetto di ombrina e radicchio,,,82,nd,nd,,,,,15,15,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Roero Arneis Renesio Incisa Riserva,,,Cascina Chicco,Piemonte,,20,Arneis 100%,Filetto di orata in crosta di mandorle e patate,,,89,nd,nd,,,,,14,3,,Acciaio 12 mesi e,,"Legno 12 mesi Luminosissimo abito giallo paglierino. Naso che spicca per eleganza e definizione, proponendo fiori gialli, agrumi canditi, frutta esotica ancora succosa, mirabella, pietra, erbe aromatiche. Il sorso è coerente e ricco, ottima espressione della sapidità territoriale e di notevole estensione.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Ginestra Riserva,,,Cascina Chicco,Piemonte,,75,Nebbiolo 100%,Legno 42 mesi Risotto al tartufo nero,,,89,nd,nd,,,,,14,3,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Nebbiolo D’Alba Mompissano,,,Cascina Chicco,Piemonte,,21,Nebbiolo 100%,Manzo brasato con funghi,,,89,nd,nd,,,,,14,17,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Rocche Di Castelletto,,,Cascina Chicco,Piemonte,,39,Nebbiolo 100%,Legno 30 mesi Camoscio in umido,,,86,nd,nd,,,,,14,23,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Bric Loira,,,Cascina Chicco,Piemonte,,24,Barbera 100%,Legno 15 mesi Tortelli di zucca e salvia,,,86,nd,nd,,,,,14,15,,Acciaio 3 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Roero Valmaggiore Riserva,,,Cascina Chicco,Piemonte,,28,Nebbiolo 100%,Storico Ribelle,,,86,nd,nd,,,,,14,17,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Moscato D’Asti Bel Piano,,,Cascina Fonda,Piemonte,,13,Moscato bianco 100%,Tortino di marroni tiepido,,,86,nd,nd,,,,,5,8,,,,"Luminosa effervescenza dal paglierino caldo. Dolce di frutta matura l’incipit olfattivo: pesca, accenni tropicali e cedro, salvia e melissa. Pieno il sorso, in evidenza la rotondità succosa dei frutti gialli, sostenuta da una decisa dolcezza. Finale di buona persistenza, con ritorni ancora agrumati.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Moscato D’Asti Canelli,,,Cascina Fonda,Piemonte,,15,Moscato bianco 100%,Torta paradiso,,,86,nd,nd,,,,,5,5,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barbaresco,,,Cascina Fonda,Piemonte,,28,Nebbiolo 100%,Capretto allo spiedo,,,86,nd,nd,,,,,5,2,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Asti Spumante Bel Piasì,,,Cascina Fonda,Piemonte,,13,Moscato bianco 100%,Torta delle rose,,,86,nd,nd,,,,,5,16,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Chardonnay,,,Cascina Fonda,Piemonte,,14,Chardonnay 100%,Tataki di tonno al sesamo,,,86,nd,nd,,,,,5,3,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Alta Langa Extra Brut Cascina Fonda Riserva,,,Cascina Fonda,Piemonte,,31,Chardonnay 50% – Pinot nero 50%,Sushi e sashimi,,,82,nd,nd,,,,,5,1,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barolo,,,Cascina Fontana,Piemonte,,60,Nebbiolo 100%,Brasato di manzo al vino rosso,,,91,nd,nd,,,,,14,12,,Acciaio 5 mesi e,,"Legno 24 mesi e Cemento 7 mesi Barolo integro, autorevole, granato di cristallina trasparenza, naso articolato su profumi squisitamente balsamici di erbe officinali, spezie dolci, sfumatura di liquirizia in bastoncino completati da indizi vegetali. Marcata e decisa la risposta gustativa, articolata su mansueto tannino e lungheggiare di aromi.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo,,,Cascina Fontana,Piemonte,,22,Nebbiolo 100%,Legno 12 mesi Risotto con le spugnole,,,89,nd,nd,,,,,14,7,,Acciaio 7 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Dolcetto D’Alba,,,Cascina Fontana,Piemonte,,12,Dolcetto 100%,Tagliatelle al ragù,,,89,nd,nd,,,,,14,4,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba,,,Cascina Fontana,Piemonte,,18,Barbera 100%,Legno 12 mesi Soufflé con pecorino e crema di patate,,,89,nd,nd,,,,,14,6,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Cascina Gavetta,Piemonte,,28,Nebbiolo 100%,Acciaio 3 mesi e Legno 20 mesi Guanciale di manzo in umido con polenta,,,89,nd,nd,,,,,14,0,,Acciaio 6 mesi e,,"Legno 20 mesi Costata di cavallo con patate al rosmarino. BAROLO CORINI – PALLARETTA 2018 Rosso Docg Nebbiolo 100% Alc. 14,5% | € 50 | Bt. 768 | Ferm. Acciaio | Mat.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbera D’Asti Superiore Dedica,,,Cascina Gilli,Piemonte,,20,Barbera 100%,Carré di maiale con patate al forno,,,86,nd,nd,,,,,14,4,,Legno 12 mesi,,"Rubino squillante di ottima intensità cromatica. Spiccano piccoli frutti rossi in confettura e fragola macerata, preludio una decisa sterzata verso cenni speziati che richiamano cannella e chiodi di garofano. L’irreprensibile freschezza gustativa ben contrasta la suadente morbidezza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Asti Superiore Le More,,,Cascina Gilli,Piemonte,,15,Barbera 100%,Tigelle e salumi,,,86,nd,nd,,,,,14,20,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Albugnano Superiore Notturno,,,Cascina Gilli,Piemonte,,20,Nebbiolo 100%,Faraona al forno,,,86,nd,nd,,,,,14,4,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Freisa D’Asti Il Forno,,,Cascina Gilli,Piemonte,,15,Freisa 100%,Zuppa di farro e borlotti,,,86,nd,nd,,,,,14,7,,Cemento 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Malvasia Di Castelnuovo Don Bosco Gilli,,,Cascina Gilli,Piemonte,,15,Malvasia di Schierano 80% – Malvasia nera 20%,Crostata alle ciliegie,,,82,nd,nd,,,,,14,10,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Piemonte Chardonnay Rafé,,,Cascina Gilli,Piemonte,,15,Chardonnay 100%,Crostini con baccalà mantecato,,,82,nd,nd,,,,,14,10,,Acciaio 2 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Nizza La Vigna Dell’Angelo Riserva,,,Cascina La Barbatella,Piemonte,,50,Barbera 100%,Cinghiale arrosto con castagne,,,91,nd,nd,,,,,15,1,,Legno 24 mesi,,"Luminoso rosso carminio con screziature rubino. Profilo olfattivo di seducente complessità: more, amarene e bouquet di fiori scuri accompagnano il degustatore verso un delicato setale di cacao amaro e menta fresca. Sorso prodigioso, vibrante, sapido e vellutato, suggellato da tannini carezzevoli.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Nizza La Vigna Dell’Angelo,,,Cascina La Barbatella,Piemonte,,40,Barbera 100%,Faraona arrosto con salsa di frutti di bosco,,,89,nd,nd,,,,,15,3,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Monferrato Rosso Sonvico,,,Cascina La Barbatella,Piemonte,,45,Cabernet sauvignon 70% – Barbera 30%,Capriolo in salmì con polenta di grano saraceno,,,89,nd,nd,,,,,15,1,,Legno 30 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Barbera D’Asti La Barbatella,,,Cascina La Barbatella,Piemonte,,17,Barbera 100%,Cotechino e lenticchie,,,86,nd,nd,,,,,15,9,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Piemonte Chardonnay Non È,,,Cascina La Barbatella,Piemonte,,30,Chardonnay 100%,Risotto ai porcini,,,86,nd,nd,,,,,15,2,,Legno 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Monferrato Bianco Noè,,,Cascina La Barbatella,Piemonte,,18,Cortese 70% – Sauvignon 30%,Legno 6 mesi Linguine agli scampi,,,86,nd,nd,,,,,15,3,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Olim Atrum Dosaggio Zero,,,Cascina Melognis,Piemonte,,27,Pinot nero 100%,Risotto con gamberi di fiume e piselli,,,89,nd,nd,,,,,12,2,,Acciaio 8 mesi,,"50 mesi sui lieviti Brillante il tenue paglierino dal riflesso algido. Freschissimo l’esordio olfattivo: mela estiva, caprifoglio, piccole bacche acerbe di ribes. Sorso dichiaratamente verticale, nervoso, elegante nel non concedere alcuna mollezza qualsivoglia residuo: uno spumante di dettaglio, cesellato, affilato, tagliente.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Colline Saluzzesi Pelaverga Divicaroli,,,Cascina Melognis,Piemonte,,19,Pelaverga 100%,Vellutata di cavolfiore,,,89,nd,nd,,,,,12,5,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Econverso,,,Cascina Melognis,Piemonte,,45,Pinot nero 100%,e Legno 12 mesi Allodole tartufate in casseruola,,,86,nd,nd,,,,,12,0,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Ca’ Melò Pét Nat Bianco,,,Cascina Melognis,Piemonte,,16,Malvasia moscata 100%,4 mesi sui lieviti Mozzarella di bufala campana,,,86,nd,nd,,,,,12,1,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Ca’ Melò Pét Nat Rosato,,,Cascina Melognis,Piemonte,,16,Neretta cuneese 50% – Barbera 25% –,4 mesi sui lieviti Tagliere di salumi,,,86,nd,nd,,,,,12,1,,Acciaio 4 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Comitis,,,Cascina Melognis,Piemonte,,16,Chasselas 60% – Gouais blanc 40%,melognis@gmail,,,86,nd,nd,,,,,12,1,,Acciaio 8 mesi,,"Crostini con burro e alici. Mulino Cerrati Via San Pietro, 10 12036 Revello (CN) T. 333 6676235 | M. cascina.com",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Ovello,,,Cascina Morassino,Piemonte,,48,Nebbiolo 100%,Spezzatino di manzo,,,91,nd,nd,,,,,,3,,Acciaio 6 mesi e,,"Legno 12 mesi Granato. All’esordio caldi sentori vegetali e di iris, una base su cui danzano i piccoli frutti (ribes rosso, melagrana, lampone) e una speziatura in fase aurorale. Bocca importante, strutturata, di equa misura tannica (quel che serve per sostenere il sorso e garantire un eccellente futuro), di valorosa persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Morassino,,,Cascina Morassino,Piemonte,,35,Nebbiolo 100%,morassino@gmail,,,89,nd,nd,,,,,,6,,Acciaio 6 mesi e,,"Legno 12 mesi Filetto al vino rosso e scalogno. Strada Bernino, 10 12050 Barbaresco (CN) T. 347 1210223 | M.com",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Roero Bricco Medica,,,Cascina Val del Prete,Piemonte,,25,Nebbiolo 100%,Petto di germano reale al balsamico,,,91,nd,nd,,,,,14,2,,Legno 12 mesi,,"e Cemento 12 mesi Sfavillante rosso granato. Allo stesso tempo fine e sfaccettato, con progressione quasi interminabile propone dolcezze di frutti rossi macerati, fiori ancora freschi, sbuffi balsamici, spezie chiare, pietra ed erbe aromatiche. Sapidità e tannini misuratissimi contraddistinguono l’assaggio, persistente e appagante.",,Italy,,,
